date,asin,product_name,mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,units_sold,is_stockout,actual_demand,year,month,day,day_of_week,week_of_year,day_of_year,quarter,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,discount_amount,price_discount_ratio,ad_spend_per_view,inventory_demand_ratio,inventory_gap,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,demand_rolling_7,demand_rolling_14,demand_rolling_30,demand_rolling_std_7,units_sold_lag_1,units_sold_lag_7,selling_price_lag_1,selling_price_change,inventory_lag_1,inventory_change,product_demand_rank
2025-05-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,9528,5250,667,0,0,151,95,0,95,2025,5,21,2,21,141,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.6551563572090853,-0.7554933140726803,598.0,0.2,0.12704761904761905,1.5894736842105264,56,131.0,95.0,146.0,128.0,139.0,141.85714285714286,137.86666666666667,34.58323293158101,131.0,77.0,2392.0,0.0,235.0,-84.0,1.0
2025-05-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,15432,7832,893,0,0,255,142,0,142,2025,5,26,0,22,146,2,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,897.0,0.3,0.1140194075587334,1.795774647887324,113,95.0,103.0,118.0,140.0,139.0,138.21428571428572,136.76666666666668,34.58323293158101,95.0,103.0,2392.0,-299.0,151.0,104.0,1.0
2025-06-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,16623,9672,1039,0,0,168,120,0,120,2025,6,2,0,23,153,2,0.0,1.0,1.2246467991473532e-16,-1.0,0.48627270710868997,-0.8738071036110808,598.0,0.2,0.10742349048800662,1.4,48,142.0,145.0,173.0,168.0,144.57142857142858,139.92857142857142,136.83333333333334,30.74549908987823,142.0,123.0,2093.0,299.0,255.0,-87.0,1.0
2025-06-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.9,8356,4935,522,0,0,221,132,0,132,2025,6,11,2,24,162,2,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641,1495.0,0.5,0.10577507598784194,1.6742424242424243,89,120.0,199.0,123.0,120.0,141.0,136.14285714285714,135.23333333333332,32.109188716004475,120.0,199.0,2392.0,-897.0,168.0,53.0,1.0
2025-06-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,13108,11528,1245,0,0,255,168,0,168,2025,6,25,2,26,176,2,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.11165900712169512,-0.993746580436178,1196.0,0.4,0.10799791811242193,1.5178571428571428,87,132.0,151.0,158.0,105.0,131.42857142857142,136.78571428571428,135.63333333333333,19.41526154735937,132.0,151.0,1495.0,299.0,221.0,34.0,1.0
2025-06-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,17664,9591,994,0,1,68,68,1,119,2025,6,28,5,26,179,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.06021327736579302,-0.9981855344718586,598.0,0.2,0.1036388280679804,0.5714285714285714,-51,168.0,149.0,156.0,200.0,133.85714285714286,137.5,137.73333333333332,23.00310538042304,168.0,149.0,1794.0,598.0,255.0,-187.0,1.0
2025-06-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,12620,14199,1470,0,1,97,97,1,167,2025,6,29,6,26,180,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.04302223300453059,-0.99907411510223,1196.0,0.4,0.10352841749418973,0.5808383233532934,-70,119.0,131.0,139.0,113.0,129.57142857142858,134.85714285714286,135.03333333333333,22.50079363679657,68.0,131.0,2392.0,-598.0,68.0,29.0,1.0
2025-07-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,8391,9107,1120,0,0,173,128,0,128,2025,7,2,2,27,183,3,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.008606996888688009,-0.9999629591162655,598.0,0.2,0.12298232129131437,1.3515625,45,167.0,95.0,95.0,111.0,134.71428571428572,136.85714285714286,136.83333333333334,26.619005025947512,97.0,95.0,1794.0,598.0,97.0,76.0,1.0
2025-07-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,17052,13310,1878,0,1,260,148,0,148,2025,7,5,5,27,186,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.060213277365792774,-0.9981855344718586,598.0,0.2,0.1410969196093163,1.7567567567567568,112,128.0,142.0,103.0,125.0,139.42857142857142,139.21428571428572,137.4,20.67089050538714,128.0,142.0,2392.0,0.0,173.0,87.0,1.0
2025-07-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,9475,14615,1868,0,0,302,164,0,164,2025,7,7,0,28,188,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.09453674981719933,-0.9955213724144752,897.0,0.3,0.1278138898392063,1.8414634146341464,138,148.0,120.0,145.0,145.0,140.28571428571428,142.42857142857142,138.16666666666666,20.91820806310661,148.0,120.0,2392.0,-299.0,260.0,42.0,1.0
2025-07-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,10294,11618,1338,0,0,142,142,1,147,2025,7,16,2,29,197,3,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.24702218048093527,-0.9690098257244063,897.0,0.3,0.11516612153554828,0.9659863945578231,-5,164.0,132.0,199.0,119.0,146.57142857142858,143.78571428571428,138.8,20.41124806617755,164.0,132.0,2093.0,0.0,302.0,-160.0,1.0
2025-07-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,11566,8836,1359,0,0,88,88,1,141,2025,7,21,0,30,202,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,897.0,0.3,0.1538026256224536,0.624113475177305,-53,147.0,168.0,151.0,149.0,148.71428571428572,140.07142857142858,139.73333333333332,19.388263509266395,142.0,168.0,2093.0,0.0,142.0,-54.0,1.0
2025-07-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,16708,11255,1622,0,0,58,58,1,117,2025,7,24,3,30,205,3,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,598.0,0.2,0.14411372723234117,0.49572649572649574,-59,141.0,119.0,149.0,109.0,144.85714285714286,139.35714285714286,139.46666666666667,17.50646139218831,88.0,68.0,2093.0,299.0,88.0,-30.0,1.0
2025-07-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.9,8697,13530,1722,0,1,338,179,0,179,2025,7,26,5,30,207,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.4093559588156211,-0.9123747579707274,1495.0,0.5,0.12727272727272726,1.888268156424581,159,117.0,167.0,131.0,116.0,144.57142857142858,137.07142857142858,139.73333333333332,18.00793475903619,58.0,97.0,2392.0,-897.0,58.0,280.0,1.0
2025-08-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,12841,12474,1972,0,0,222,153,0,153,2025,8,6,2,32,218,3,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,598.0,0.2,0.1580888247554914,1.4509803921568627,69,179.0,128.0,95.0,153.0,146.28571428571428,140.5,141.83333333333334,20.846376869168843,179.0,128.0,1495.0,897.0,338.0,-116.0,1.0
2025-08-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,12379,11646,1142,0,0,152,146,0,146,2025,8,8,4,32,220,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,897.0,0.3,0.09805941954319079,1.0410958904109588,6,153.0,148.0,142.0,149.0,149.85714285714286,144.64285714285714,141.83333333333334,19.273717609121988,153.0,148.0,2392.0,-299.0,222.0,-70.0,1.0
2025-08-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,11500,9573,1038,0,1,104,104,1,119,2025,8,10,6,32,222,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.6287628145958345,-0.7775971469736268,598.0,0.2,0.10842995926041993,0.8739495798319328,-15,146.0,164.0,120.0,146.0,149.57142857142858,144.92857142857142,141.73333333333332,19.320603362361716,146.0,164.0,2093.0,299.0,152.0,-48.0,1.0
2025-08-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,11759,9479,1057,0,0,196,125,0,125,2025,8,11,0,33,223,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592,598.0,0.2,0.11150965291697436,1.568,71,119.0,147.0,132.0,118.0,143.14285714285714,144.85714285714286,140.83333333333334,21.122094052031084,104.0,142.0,2392.0,0.0,104.0,92.0,1.0
2025-08-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,16016,7153,1421,0,0,210,110,0,110,2025,8,14,3,33,226,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.6807734094770159,-0.7324940716135792,598.0,0.2,0.1986579057738012,1.9090909090909092,100,125.0,141.0,168.0,173.0,140.0,144.35714285714286,141.06666666666666,22.068076490713693,125.0,88.0,2392.0,0.0,196.0,14.0,1.0
2025-08-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,17408,9016,1179,0,0,201,131,0,131,2025,8,15,4,33,227,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.6932812268869771,-0.7206671495538615,897.0,0.3,0.13076752440106476,1.534351145038168,70,110.0,117.0,119.0,123.0,135.57142857142858,140.21428571428572,138.96666666666667,24.7780624939153,110.0,58.0,2392.0,-299.0,210.0,-9.0,1.0
2025-08-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,12004,7516,1065,0,0,60,60,1,117,2025,8,20,2,34,232,3,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-0.7526668275320083,-0.6584015846980489,598.0,0.2,0.14169771154869612,0.5128205128205128,-57,131.0,179.0,167.0,158.0,137.57142857142858,141.07142857142858,139.23333333333332,23.564501146548913,131.0,179.0,2093.0,299.0,201.0,-141.0,1.0
2025-08-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,17445,10972,1694,0,0,310,158,0,158,2025,8,22,4,34,234,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.7748840413670406,-0.6321034111873488,1196.0,0.4,0.15439300036456435,1.9620253164556962,152,117.0,153.0,128.0,156.0,128.71428571428572,137.5,137.86666666666667,15.755573465859229,60.0,153.0,2392.0,-598.0,60.0,250.0,1.0
2025-08-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,12384,6011,740,0,0,200,102,0,102,2025,8,25,0,35,237,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.8064799463209447,-0.5912614448635782,598.0,0.2,0.12310763600066545,1.9607843137254901,98,158.0,146.0,148.0,139.0,129.42857142857142,139.64285714285714,137.93333333333334,17.096365528547473,158.0,146.0,1794.0,598.0,310.0,-110.0,1.0
2025-08-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,14944,16098,1665,0,0,152,152,1,197,2025,8,28,3,35,240,3,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.8359254794186365,-0.5488429582847199,1196.0,0.4,0.10342899739098024,0.7715736040609137,-45,102.0,119.0,164.0,95.0,123.14285714285714,136.35714285714286,136.7,18.050194564311955,102.0,104.0,2392.0,-598.0,200.0,-48.0,1.0
2025-08-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,14133,8715,1088,0,1,153,134,0,134,2025,8,30,5,35,242,3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.8543221697498269,-0.5197438121555157,897.0,0.3,0.12484222604704533,1.1417910447761195,19,197.0,125.0,147.0,103.0,134.28571428571428,138.71428571428572,140.1,32.97329366681597,152.0,125.0,1794.0,299.0,152.0,1.0,1.0
2025-09-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,8834,9920,1210,0,1,212,133,0,133,2025,9,6,5,36,249,3,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9106046300942162,-0.41327860778290443,598.0,0.2,0.1219758064516129,1.593984962406015,79,134.0,110.0,141.0,145.0,135.57142857142858,137.78571428571428,141.13333333333333,32.725408797330125,134.0,110.0,2093.0,299.0,153.0,59.0,1.0
2025-09-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,8355,13196,1971,0,1,83,83,1,151,2025,9,7,6,36,250,3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9175836260593934,-0.3975428142825566,598.0,0.2,0.1493634434677175,0.5496688741721855,-68,133.0,131.0,117.0,199.0,138.85714285714286,137.21428571428572,140.73333333333332,30.829793876641162,133.0,131.0,2392.0,0.0,212.0,-129.0,1.0
2025-09-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,9716,14288,1543,0,0,141,141,1,145,2025,9,8,0,37,251,3,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9242907221930934,-0.3816892202666586,598.0,0.2,0.10799272116461366,0.9724137931034482,-4,151.0,117.0,179.0,151.0,141.71428571428572,139.64285714285714,139.13333333333333,30.906926331133043,83.0,60.0,2392.0,0.0,83.0,58.0,1.0
2025-09-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,10343,13175,1607,0,0,275,169,0,169,2025,9,9,1,37,252,3,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9307239310379793,-0.3657225234972692,1196.0,0.4,0.12197343453510437,1.6272189349112427,106,145.0,158.0,153.0,149.0,145.71428571428572,137.21428571428572,138.93333333333334,28.923544536785556,141.0,158.0,2392.0,-598.0,141.0,134.0,1.0
2025-09-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,12217,6842,503,0,0,180,142,0,142,2025,9,10,2,37,253,3,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9368813462954315,-0.34964745525122826,897.0,0.3,0.07351651563870214,1.267605633802817,38,169.0,102.0,146.0,131.0,147.28571428571428,138.35714285714286,139.6,29.981740474908232,169.0,102.0,1794.0,299.0,275.0,-95.0,1.0
2025-09-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,17184,6523,707,0,1,93,93,1,123,2025,9,14,6,37,257,3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9587178169872964,-0.2843591872810036,1196.0,0.4,0.1083857120956615,0.7560975609756098,-30,142.0,197.0,119.0,95.0,153.0,138.07142857142858,139.96666666666667,22.88376425911293,142.0,152.0,2093.0,-299.0,180.0,-87.0,1.0
2025-09-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,16598,8556,1188,0,0,89,89,1,131,2025,9,15,0,38,258,3,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9634705485641486,-0.26781430516217486,897.0,0.3,0.1388499298737728,0.6793893129770993,-42,123.0,134.0,125.0,142.0,142.42857142857142,138.35714285714286,140.9,14.853250405855194,93.0,134.0,1794.0,299.0,93.0,-4.0,1.0
2025-09-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,11956,11437,1319,0,0,227,166,0,166,2025,9,18,3,38,261,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9760105506323682,-0.21772323039653224,1196.0,0.4,0.11532744600856867,1.3674698795180722,61,131.0,133.0,110.0,120.0,142.0,138.78571428571428,140.53333333333333,15.176736583775952,89.0,133.0,2093.0,-299.0,89.0,138.0,1.0
2025-09-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,11668,8561,1060,0,0,182,126,0,126,2025,9,22,0,39,265,3,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262,897.0,0.3,0.12381731106179185,1.4444444444444444,56,166.0,151.0,131.0,132.0,146.71428571428572,142.78571428571428,142.06666666666666,16.938263249363867,166.0,83.0,1794.0,299.0,227.0,-45.0,1.0
2025-09-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,3.8,16451,25965,4340,1,0,380,363,0,363,2025,9,25,3,39,268,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9951053111006974,-0.09882013873287211,1794.0,0.6,0.16714808395917582,1.046831955922865,17,126.0,145.0,117.0,168.0,143.14285714285714,142.42857142857142,141.86666666666667,18.45199692380692,126.0,141.0,2093.0,-897.0,182.0,198.0,1.0
2025-09-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,10787,27098,4210,1,1,510,360,0,360,2025,9,27,5,39,270,3,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9979171608653922,-0.06450844944931625,1196.0,0.4,0.15536201933722046,1.4166666666666667,150,363.0,169.0,158.0,119.0,174.28571428571428,160.0,148.36666666666667,85.23245525368496,363.0,169.0,1196.0,598.0,380.0,130.0,1.0
2025-10-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,17500,28356,4523,1,0,629,370,0,370,2025,10,7,1,41,280,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.994217906893952,0.10738134666416306,1495.0,0.5,0.15950768796727324,1.7,259,360.0,142.0,102.0,167.0,201.57142857142858,174.42857142857142,156.4,110.1799394064955,360.0,142.0,1794.0,-299.0,510.0,119.0,1.0
2025-10-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,9376,16436,2069,1,1,523,321,0,321,2025,10,12,6,41,285,4,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995,1495.0,0.5,0.12588220978340228,1.6292834890965733,202,370.0,123.0,197.0,128.0,234.14285714285714,193.57142857142858,163.16666666666666,122.6314649283623,370.0,93.0,1495.0,0.0,629.0,-106.0,1.0
2025-10-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,10841,27612,4892,1,0,195,195,1,357,2025,10,13,0,42,286,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9778483415056567,0.20931464596304888,1196.0,0.4,0.17716934666087208,0.5462184873949579,-162,321.0,131.0,134.0,148.0,262.42857142857144,202.42857142857142,169.6,115.34131544082113,321.0,89.0,1495.0,299.0,523.0,-328.0,1.0
2025-10-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,16135,11587,1696,0,1,232,140,0,140,2025,10,25,5,43,298,4,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9141279881853337,0.4054257283599973,897.0,0.3,0.14637093294209028,1.6571428571428573,92,357.0,166.0,133.0,164.0,294.7142857142857,218.35714285714286,176.56666666666666,103.43712145665134,195.0,166.0,1794.0,299.0,195.0,37.0,1.0
2025-10-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,12420,12224,1561,0,0,170,168,0,168,2025,10,27,0,44,300,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8996308696522434,0.4366512319560638,1196.0,0.4,0.12769960732984292,1.0119047619047619,2,140.0,126.0,151.0,147.0,291.0,218.85714285714286,175.76666666666668,109.1390550322536,140.0,126.0,2093.0,-299.0,232.0,-62.0,1.0
2025-11-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,4.3,10023,35489,7770,1,1,489,428,0,428,2025,11,8,5,45,312,4,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.7909456567567774,0.6118864012687242,1794.0,0.6,0.21894108033475163,1.1425233644859814,61,168.0,363.0,145.0,141.0,297.0,220.07142857142858,176.46666666666667,99.2639578766295,168.0,363.0,1794.0,-598.0,170.0,319.0,1.0
2025-11-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,16387,51901,7575,1,0,724,518,0,518,2025,11,11,1,46,315,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.7583058084785625,0.6518989958787125,1495.0,0.5,0.1459509450684958,1.3976833976833978,206,428.0,360.0,169.0,117.0,306.2857142857143,240.28571428571428,186.03333333333333,109.02708269922985,428.0,360.0,1196.0,299.0,489.0,235.0,1.0
2025-11-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,13298,55659,7824,1,0,827,519,0,519,2025,11,14,4,46,318,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.7236440382959124,0.690173388242972,1196.0,0.4,0.14057025817927019,1.5934489402697496,308,518.0,370.0,142.0,179.0,328.85714285714283,265.2142857142857,199.4,135.2114745764678,518.0,370.0,1495.0,299.0,724.0,103.0,1.0
2025-11-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,8496,13703,1921,0,0,141,141,1,148,2025,11,21,4,47,325,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.6354323008901775,0.7721565844991641,598.0,0.2,0.14018827993869956,0.9527027027027027,-7,519.0,321.0,123.0,153.0,350.14285714285717,292.14285714285717,210.73333333333332,153.2877779118178,519.0,321.0,1794.0,598.0,827.0,-686.0,1.0
2025-11-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,8236,4690,666,0,1,197,109,0,109,2025,11,23,6,47,327,4,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.6084768701151264,0.7935716089521472,897.0,0.3,0.14200426439232408,1.8073394495412844,88,148.0,357.0,131.0,146.0,325.42857142857144,293.92857142857144,210.56666666666666,171.619595950712,141.0,195.0,2392.0,-299.0,141.0,56.0,1.0
2025-11-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,12866,9321,1150,0,0,210,149,0,149,2025,11,24,0,48,328,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208,1196.0,0.4,0.12337732003003969,1.4093959731543624,61,109.0,140.0,166.0,119.0,290.0,292.35714285714283,209.33333333333334,188.75822277894704,109.0,140.0,2093.0,-299.0,197.0,13.0,1.0
2025-11-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,14193,14842,1963,0,0,182,182,1,188,2025,11,27,3,48,331,4,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695,1196.0,0.4,0.13225980326101602,0.9680851063829787,-6,149.0,168.0,126.0,125.0,291.2857142857143,291.14285714285717,210.33333333333334,187.59327838501582,149.0,168.0,1794.0,0.0,210.0,-28.0,1.0
2025-11-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.9,16437,12051,1194,0,1,148,148,1,162,2025,11,30,6,48,334,4,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.5086709438521042,0.8609610158889945,1495.0,0.5,0.0990789146128952,0.9135802469135802,-14,188.0,428.0,363.0,110.0,294.14285714285717,295.57142857142856,212.43333333333334,185.54373120770245,182.0,428.0,1794.0,-299.0,182.0,-34.0,1.0
2025-12-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.8,16060,5112,748,0,0,178,114,0,114,2025,12,2,1,49,336,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.4787338401157883,0.8779600847008883,1196.0,0.4,0.14632237871674492,1.5614035087719298,64,162.0,518.0,360.0,131.0,256.14285714285717,281.2142857142857,214.16666666666666,180.73685159316426,148.0,518.0,1495.0,299.0,148.0,30.0,1.0
